id,text,polarization,text_en
hin_f43c7df56678b3ef8c66b0c4a689ad51,हम तैयार हैं बहिष्कार के लिए जो हिंदुत्व का साथ ना दे उसका बहिष्कार करो,1,We are ready to disfellowshipped from the congregation by disfellowshipped
hin_78e068cfd0e5a73c9a11718e94f8a4b8,"अगर मै गलत नहीं हूँ तो हिंसा, दंगे और उन्माद फैलाना शायद यही असली हिंदुत्व है?",1,"If I'm not wrong, it's probably the real trend to violence, riots, and passions?"
hin_6bc0466347ad3768e45c86e514aa8b7b,तुम लड़ो जातिवाद के घनघोर अंधेरों में मैं हिंदुत्व एकता की मिसाल लिए खड़ा हूं ll,1,I'm standing for an example of international unity during the rough conflicts of Burundi.
hin_41390f647c37091036cf102212f26964,ना #हिंदुत्व जीता है। आशा है हम हिन्दू लोग जल्दी ही खतरे से बाहर आएंगे ।,1,The Hindus will soon come out of danger.
hin_c6302f65673babf1225a6d615a2ec7e5,तुम्हारी बातें हिंदुत्व को प्रदर्शित नही करती। Combo buy one get one free हो क्या।,1,Your speech doesn't reflect gravity.
hin_58de1d8c9ee8f7716a7e6c80cb97c29b,"जो राम को लाए हैं.... #DeshNahinJhukneDenge अयोध्या से चुनाव, हिंदुत्व पर दांव ? #DeshNahinJhukneDenge 7.57 PM",1,Which has brought Ram. #DeshhanmanJhuthneene An Ayodhya? #DeshhiNNNYNNNYNNYNNYNNNUMY 7.57 MM
hin_18e843f8aaf12f8d2504ff85a1c81d51,हिंदुत्व को गाली देने वाले खुले घूम रहे हैं तो कालीचरण महाराज को सज़ा क्यों❓ #ReleaseKalicharanMaharaj,1,"Whistorials are going open to Hinduism, so why punishing the black lord #Rag'ecl."
hin_22d4ffc320d140dd8532d49938cd697f,आपको भाजपा ज्वाइन कर लेना चाहिए क्योंकि भाजपा कोई पार्टी नहीं हिंदुत्व की शाखा है,1,"You should try to take a moment because there's no party at all, there's a branch of Hinduism."
hin_cdb7a3f80669de825a6d601fafbbb38c,सही कहा आप ने हाईब्रिड बीज क्या जाने हिंदुत्व और रास्ट्रवाद ! और बाते बड़ी बड़ी 😆,1,You said right what the high-bang seed you knew isn't genetic and Rastism! And it's big talking.
hin_916eb1452761d7d93337f3df612acdca,हिंदुत्व में तो अनेक जातियाँ एक छत के नीचे आकर काम करती हैं।,0,In India many races come under a roof.
hin_4f67f6ac7f1aa323aee4424f78931a46,"अगर हुआ मेरे धर्म पर घात, तो मैं प्रतिघात करूंगा, हिंदू हूं हिंदुत्व की बात करूंगा..🚩",1,"If that happens to my religion, I'll kill, Hindu, I'll talk about Hinduism."
hin_fd115b69517a48f47e13fbc50c4918e3,वोट डालने से पहले याद रखना आपका वोट हिंदुत्व और राष्ट्रीयता के लिए भी हो #यूपी_मांगे_भाजपा,0,"Remember, before you vote, your vote for vote and nationalism will also be #UP_Magnay_pic"
hin_a73d15d0d1f78d34d9d92b66d350957f,इस बार Gujarat की जनता किस लिए Vote करेगी? भाजपा मोदी हिंदुत्व All the above 🙏🙏🙏🙏🙏🙏🙏,0,What will the people of Gaujart do?
hin_d4c35bd45bb26b5ecaf9bac112065a6b,कोई जाति नहीं सिर्फ़ “हिंदुत्व” है। ये जाति वाली डफली न्यूज़रूम और स्पेस में ही रखें ।,1,"No race is just a hypothetical hypothetical hypnotic, and they have to put it in the tribe's sealed newsroom and space."
hin_ff6fffb9197e91e98fbc1209fb6ed2ca,सावन खत्म होते ही लाइन लगा देंगे ये तो नहीं है हिंदुत्व हर हर महादेव 🙏🏻🚩😊,1,We're going to set the line right at the end of the day.
hin_9e30154b4e993b1af0bab71e657707f4,"हिंदुत्व राजनीति लोकतांत्रिक व्यवस्थाओं को टुकड़े-टुकड़े करने में माहिर है, न कि उन्हें संवारने में। #SaveTheRepublic",1,"Indian politics is well-versed in breaking the political system, not in improving them. #Sypputation is a powerful tool to break the political system, not in the lubrication of them."
hin_72e53ece33dac7586ef8caf8194f7ec7,"हिंदुत्व का बुलंद आवाज,उत्तरप्रदेश के मुख्यमंत्री श्री योगी आदित्यनाथ जी को जन्मदिवस की मनःपूर्वक शुभकामनाए !",0,"The loud voice of Hinduism, Mr. Falranth G."
hin_aafa11c71b7d2d879cd18e2b7f68b82d,सनातनी जन्म से शेर होते हैं बेर नहीं हल्के में जो लेगा उसकी खै' र नहीं🔥 #हिंदुत्व🙏🚩💪,1,Lions are not light from the eternal birth
hin_e1b7d2a10e4df7a0e4f2e1b7af031999,‘समर्थन’ मेरा करो न करो कोई फर्क नहीं पड़ता..😎 परंतु ‘हिंदुत्व’ का जरूर करना...🙏 🚩जय श्री राम🚩 💪🙏🏻🙏🏻💪,0,It doesn't matter to me.
hin_2a5dbb88a3136d3fd390b789620af888,जब बात हिंदुत्व की हो तो हर सनातनी को साथ आना चाहिए साथ हो ना सभी ❓ #BoycottDrishtiIas,1,"When it comes to nationalism, every eternal one should come along."
hin_4b9850cd4a333f53c33c0f2fb7591497,यह हिंदुत्व की सदी है सर आने वाले 10 सालों में सब समस्याओं का समाधान होगा,1,It will solve all problems during the 10 years of sirism
hin_97b8e7c00e7b5819e25203b0d320168e,एक हिंदूवादी जो हिंदुत्व से परहेज़ करता हैं उसको दो दो गुरू ज्ञान देते हुए।,1,Two masters giving him knowledge of a Hindu who refrains from Hinduism.
hin_ac69838cc83058d7de77841646d82a4f,ये है बदलते भारत की शक्ति।। ये है हिंदुत्व की शक्ति।। जय हिंद जय श्री राम,0,Here's the power of changing India. This is the power of Hinduism. Jay Jay Jaya won Mr. Ram.
hin_e55ddf40773a35e48f316193f969b4de,"हम बालासाहेब के सैनिक, औरंगजेब के नहीं, हिंदुत्व का और अपमान नहीं सहन कर सकते || एकनाथ शिंदे",1,"We can't bear the ambition and shame of the military, not of Balasab's soldiers and vice president."
hin_f508be97951b0f440c1ab8144086e2d3,मेरे लिए हर वो लोग पूज्यनीय है...!!! :: :: जो सोशल मीडिया पर हिंदुत्व को बढ़ावा दे रहे हैं...!!!!,0,They're all gods to me...!! !:
hin_4c7446f947caa8a2adad0e198fdffc68,? यही है आपका हिंदुत्व? बाला साहेब तो स्वर्ग में भी बैठकर रो रहे होंगे/ #muhammadUddhav,1,That's your line of gravity? High officials will still sit down in the sky weeping/ #mumuddudaudhav.
hin_e971a6e6f364cb1ab21ba98db506bcb2,धुआँ जो हिंदुत्व का घरों से उठ रहा है; न पूरे देश पर छाए तो कहना ! #जनसेवक_योगीजी,1,"The smoke that passes away from the houses of nationalism, and don't let the whole country say #n't you!"
hin_b76150b1c8a74593aca781cc41f45aa1,बहुत ही अद्भुत है हमारे हिंदुत्व की सनातन धर्म की गौरव को ऊंचा करने वाला है।,0,It's wonderful to exalt the majesty of the eternal religion of our ancestors.
hin_859239acbdb8fcc2e8dd74363f3754a2,"इसी को हिंदुत्व कहते है, जो हिंदूअपने धर्म के लिए आवाज उठाएगा हम साथ है उसके 🙏🙏🙏🚩🚩🚩",0,"That's what Hindu calling for his religion, which we've got with him."
