id,text,political,racial/ethnic,religious,gender/sexual,other,text_en
tur_bc440de638e48f239d9edfb3b7d2e689,"İş arıyorum arkadaşlar, yapı denetim, inşaat, şantiye ile ilgili her türlü iş olur. Duyurmamda yardımcı olur musunuz size zahmet?",0,0,0,0,0,"I'm looking for a job, guys, building control, construction, construction, anything you can do to help me find out, would you mind?"
tur_fcb2ecc60ef66555cc716a4d3efab55c,@USER Amerikan mı bilemem ama mal oldukları kesin,0,0,0,0,0,"I don't know if they're American or not, but they sure are."
tur_b3fd47694f79d2f8229b03bd0d475877,@USER @USER Kardeşim Antep bizim bir değerimiz gerek mutfağı olsun gerek yine mutfakla alakalı lahmacunu olsun sjdjjx bizim derdimiz şahıslarla...,0,0,0,0,0,"== sync, corrected by elderman == @elder_man"
tur_dc12ee9c2cf3028f0952f1250dbbac30,"@USER Bu boykotta amaç satın almamak,parayı verdikten sonra kırsan amerikanın umumrunda olurmu sanıyosunuz kıt kafalılar",1,1,0,0,0,♪ Don't buy a goal at this boycott ♪ ♪ Do you think America cares if you break it after you give it ♪
tur_80a85a822d088e16f97eefb8f9ac1f97,İyi bir yerde staj bulabilmek için ya sağlık bakanlığından torpilli olmanız lazım ya milletvekili çocuğu olmanız lazım ya da medipol de okumanız lazım ve tahmin edin hepsinin kapısı nereye açılıyor (!),1,0,0,0,1,"In order to get an internship in a good place, you either have to be a member of the health department, or you have to read medopol, and guess where all the doors lead. (!)"
tur_173e19dbc566b9b330deaaf1363f89cc,O işler işte öyle olmuyor #TarihSiziAffetmeyecek,0,0,0,0,0,That's not how it works. ♪ History won't forgive you.
tur_c32952a7b852786fa283a6aa58b45a7e,Büyüyen Türkiye’nin mimarı AK Partimiz; gurur günlerine bir yenisini ekliyor... Artarak kabına sığmayan bir heyecanla biraraya gelen on binlerle; Başkanımız @USER nı bekliyoruz. Davamızın bayrağını taşıyacak yeni ve güçlü kadrolarımız bugün belirlenecek #MilletBirHedefBir,1,0,0,0,0,The architect of Turkey's growing AK Party is adding a new one to its glory days... with tens of thousands of people gathered in a state of uninhibited excitement; we're waiting for our President @USER. Our new and powerful staff to carry the flag of our cause will be determined today.
tur_094ec3b5456ee70bc19905455bd8e183,"@USER Bu, şunu gösteririr: ""Unga munga"" diyen ilkel insan hikayeleri değil, konuşan, anlayan ve tebliğ eden Adem babamızın konuşan ve anlayan akıllı evlatları gerçektir. Eski insanlara yani Atalarımıza yaptıkları maymun, ilkel bilmen ne küstahlığının yüzlerine çarpılmasıdır.",0,1,1,0,0,"@USER This shows that not primitive human stories that say, ""Unga Munga,"" but the intelligent children of our father, Adam, who speak, understands, and understands, are real. What they do to ancient humans, our ancestors, is how arrogant you are to know."
tur_e3b3f926db2388b93b0f85ffc81027f1,#iftiracılarPanikte Kimse panikte değil adnancığınız kodeste sizler ise panikte yada başka birşeylerdesiniz Unutmadanda o*** gibi pozlar verip imam karisi gibi sözlerde paylaşmayin adnanın etrafindaki sizler kaşar ve münafıktan ibaretsiniz,0,0,0,1,1,"No one panics in Panic, you're in jail, you're in a panic or something. Before I forget, you're just sluts and hypocrites all around the world."
tur_13577107134c8edc91d76730f448e69a,@USER hırsııııızzzzzzz özgün içerik üretir misin kardeşim şsdkfslşdfjdlş,0,0,0,0,0,"== sync, corrected by elderman == @elder_man"
tur_a1cb11fe38ab17522d3796a3de39ea0a,@USER Bizi böyle bir kaleciye mahkum bırakanları eleştirelim,0,0,0,0,0,@USER Criticize those who have condemned us to such a goalkeeper
tur_c6a12cfacde4aaa01c4285cf9143f5c8,@USER Kadın dediğin bi yandan bulaşık yıkarken bi yandan blok flütle mama aym in lav vit e kıriminal çalabilecek. Ben bunu bilir bunu söylerim,0,0,0,1,0,"@USER The woman will be able to do the dishes while she's doing the dishes, while she'll be able to play the bloc flute and the food aym in lava vit e criminal, which is what I know."
tur_c7f24e63ffe54fa560beb188cd5090a9,Biz kafir miyiz lan bizden niye topçu almıyonuz @USER,0,0,0,0,0,Are we heretics? Why don't you buy artillery from us?
tur_f5eadc0103ee778474e5fa1eed7dfc84,Özel sektörü bilen bilir.Yaşlı işçinin performansı düşük der. Yerine genç işçi alır. Devletten desteği de alır. İşletmelere verdiğiniz destekle mağdur olan yine #EmeklilikteYaşaTakılanlar olur. Bir kerede bize destek olun. 99 öncesi mağduriyeti giderin. @USER @USER,1,0,0,0,0,"He knows the private sector. He says the performance of the elderly worker is low. Instead, he gets young workers. He gets support from the government. The victims of your support for the businesses will be the ones who are also the victims. Support us at once."
tur_6f642fcf057bd8c7b26e490d9be17baf,"@USER Ayranımız yok içmeye, uçakla gideriz s... A. Büyük ülkeyiz dünya bizi kıskanıyormuşşşşşşş.",1,1,0,0,0,"@USER We don't have buttermilk, we fly..."
tur_53426dbb4061f5416e27b3aacb3324e5,Evrime inanan dünyayla yaratıldık diyen dünyaya bir bakın..Evrim yoktur diyenlerin seviyesi insana benzeselerde maymun seviyesinde kalmış;dünyanın en rezil ülkelerinde yaşıyorlar..Evrime inanan dünyaya göç ediyorlar. #EvrilmedikYaratıldık,1,0,1,0,1,Look at the world that says we were created with a world that believes in evolution. The level of people who say there is no evolution is like a monkey. They live in the worst countries in the world. They migrate to the world that believes in evolution.
tur_85fe19d12ea0361bb28511886ea69be6,"Size; ""Kut'ül Âmare nedir ?"" diyen olursa, Onlara; ""Üzerinde güneş batmayan İngilizleri geceye boğduğumuz gündür !"" diyin.",1,1,1,0,0,"And if anyone should say to you, ""What is the holy Amare?"" Say to them, ""It is the day when we have drowned the British who have not set the sun upon them."""
tur_685db76534c31c8ce29fd57c231330a5,"Güzel transfer dönemiydi. Bu dakikadan sonra giden olabilir de gelen olursa sürpriz olur. Transferde çok ama çok titiz çalışan Ali Koç, Semih Özsoy ve Comolli’ye tebrikler. Yapılan her transferde üçünün de imzası vardı. Ali Koç ve Semih Özsoy, Comolli’yi hiç yalnız bırakmadılar",0,0,0,0,0,"It was a nice transfer period. It'd be a surprise if anyone left after this minute. Congratulations to Ali Koç, Semih Ozsoy and Comolli. Each transfer had their signatures. Ali Koç and Semih Ozsoy never left Comolli."
tur_588b85ae2797405af06ad014c8bbfb48,@USER @USER NANKORLER HADSİZLER İŞBİRLİKÇİLER BU ULKEDE DEF OLUP GİTTİĞİNDE HERŞEY GUZEL OLACAK,1,0,0,0,1,@USER @USER NANKORS INVESTIGATIONISTS
tur_6fe0f4962a4e822bd9c39e379caa3839,Senelerce doğruyum çalışkanım büyüklerimi saymak küçüklerimi korumak dedikte hani doğru adam hani çalışkan adam hani büyüğüne saygılı vatandaş??? Bunları papağan misali dile dolayacağınıza zihinlere kazıyın #OkullardaANDIMIZOkutulsun,0,0,0,0,0,"For years, I've been a hard worker, counting my elders, protecting my little ones, the right man, the hard worker, the respected citizen?"
tur_a944334c918f1c7c5646d78d43f92e48,suriye ve rusya idlibi vekalet savaşlarını bitirmek ve suriyeye barışı hakim kılmak için vuruyormuş. ne olursa olsun esed kalsıncılar çürümüşlüğün kitabını yazıyor. neuzubillah!,1,1,1,0,0,"The Surah and the Russian ilibi beat the Surah to end the wars of power of attorney and to establish peace. No matter what happens, the keepers write the book of decay."
tur_c5e800a1b435228c3536f9e9daa8af1b,"Twitter’da, son derece ciddi atılan veya ilk bakışta polemiğe sebebiyet vermesi imkansız gibi gözüken tweetlerin altında ya kahkahalara boğacak mentionlar beliriyor ya da anaya bacıya kaymalı kavgalar çıkıyor. İşte bu ayarsızlığa düştük kurtulamıyoruz amk yerinden.",0,0,0,0,0,"On Twitter, under tweets that seem to be extremely serious or impossible to cause polymology at first glance, there's either a lot of memories to drown in laughter, or there's a lot of sister-on-mother fights, and that's what we're dealing with, and we can't get rid of it."
tur_3d9d91a88fe0027de5c09ec1408ad9b1,#DerinAmerikaKim Şeytani Aklın Sağ Lobudur. Sol Lobu ise Küresel Sermayecilerdir. @USER @USER,1,0,0,0,0,"== sync, corrected by elderman == @elder_man"
tur_bebf2b13b6e7850760d3eddb8c118405,Sivasta yaşananları hiç bir zaman tasvip etmedim sivasta yaşananlar Karamolla vs Chp solcular derindevlet offf çok karışık eşelersen yine siz çıkarsınız altından,1,1,0,0,0,"I never appreciated what happened in Sivasta, what happened in Sivasta, Karamola vs. Chp leftists, if you dig too deep, you'll come out of it again."
tur_e18b1f0f4749994478faaf6791fa42b6,"@USER @USER Şöyle oluyor;Fransa""da yaşayanllara Fransız,Almanya'da yaşayanlara Alman,İngiltere'de yaşayanlara da neden İngiliz deniyorsa işte o nedenle de Türkiye'de yaşayanlara Türk deniyor.Bu ırksal bir terim değildir sadece o kişinin uyruğunu belirtir yani sen Türk uyruklusun.",0,0,0,0,0,"@USER @USER This is what happens to people who live in France, who live in France, who live in Germany, who live in Germany, who live in England, why people in Turkey are called Turks. That's not just a racial term. It's not just a racial term."
tur_7cbd93a86b0907ef89630c2a3de2d54d,"Müfit Yüksel andımız geri gelirse iç savaş mı çıkar demek istiyor? Eğer bu tweeti bu manada atmışsa bu Tek kelimeyle Türk devletini ve Türk milletini tehdit etmektir. Bu ülkede Andımız 80 sene söylendi ve hiç iç savaş çıkmadı. Türküm doğruyum demenin neresi yanlış, neresi kötü?",1,1,0,0,0,"Does Mufit Yüksel mean that if our oath comes back, there will be a civil war? If this tweet is meant to be a threat to the Turkish state and the Turkish nation. Our oath has been told in this country for 80 years and there has been no civil war. What's wrong with saying that I'm right? What's wrong with saying that I'm Turkish?"
tur_0c45812e9e582b960579799272eb2e82,"Cezayir'de bir gazeteci: -Türkiye (Osmanlı), Cezayir'de koloni kuvveti miydi? Cumhurbaşkanı Er***: -Eğer Türkiye sömürgeci olsaydı, bu soruyu Fransızca değil Türkçe sorardınız.",0,0,0,0,0,"A journalist in Algeria: ""Turkey (Osman) was the colonial force in Algeria?"" President Er****: If Turkey were a colonialist, you would ask this question in Turkish, not French."
tur_3fa609d9a2a7c96bad6a42b9417e3717,"31-İşte yaşanan tüm bu sürecin sonucunda dağılan 2. Cumhuriyetçiler ve destekçileri gidişlerini sosyal platformlar üzerinden gereksiz tutarsız söylemlerde bulunarak, geçtikleri yolları yıkıp yakarak dağılmaya devam ediyorlar.",0,0,0,0,0,"The 2nd Republicans and their supporters, who have been disbanded as a result of this entire process at 31-work, continue their departure by making unnecessary inconsistencies over social platforms, destroying and burning their routes."
tur_7081f9570bb5720e4e454bdc5cab2060,"@USER BELA KAPIYA DAYANDI, HOMOSEKSÜELLİK İĞRENÇ BİR PİSLİKTİR #DevletiminYanındayım",1,0,0,1,0,I'm with the government.
tur_cd65aa0c5b66fe2d78b879ba10d18031,Kürdistan üç çetenin tahakkümü altındadır. En kıdemli olanı Barzani çetesidir. Kürdistan davasının selamete erişmesi için üçünün de imha edilmesi gerekir. Düşman gibi görünseler de üçü de aynı merkezden idare ediliyor. Çetelerden birini savunarak Kürdistan davasını savunmazsınız.,1,1,0,0,0,"Kurdistan is under the jurisdiction of the three gangs. The most senior gang is the Barzani gang. In order for the Kurdistan trial to reach salvation, all three of them must be destroyed. Even if they appear to be enemies, all three of them are controlled from the same centre. You do not defend the Kurdistan case by defending one of the gangs."
tur_9a79deec6c4ae6e911c94786ede921ec,Doguda yakılan şantiyeler öldürülen mühendisler işçiler için bir gün duyar kasmayan hdp li Bölücüler havalimanı için duyar kasıyor Alayınız hain alayınız şerefsiz siniz,1,1,0,0,0,"Engineers who were killed in the east hear about workers who don't flinch, they hear about the airport of the separatists. You're a traitorous regiment, you're a bastard."
tur_e4d91ffa480e4fa467b2aa15d53f66f4,"amr b. absete: allaha yemin ederimki başınıza öyle bir zaman gelecekki bu gün sizler için cemaatle beraber olmak, nasıl kurtuluş ise, O gün adam için ayni şekilde kurtuluş bir başına yalnız olmakladır.""",0,0,0,0,0,"I swear by Allah that the day will come when you will be together with the congregation, and that the salvation that day will be for the man in the same way as the salvation that day will be for him alone."""
tur_27abf6e44094c986b73c7ca9826ec3a9,@USER Suudi Arabistan Yemenli çocukları katlederek yezid olmuyor mu? Yoksa olay mezhep farklılığı mı,0,1,1,0,0,"== sync, corrected by elderman == @elder_man"
tur_2022a7bb5b10b629ca05582f902385f6,#elcilersoruyor normal dogum yapamayacak olanlara hangi dogum yontemini tavsiye edersiniz?,0,0,0,0,0,# The ambassadors are asking which birth style do you recommend to those who can't be born normal?
tur_4d61c541828ad9765d92e14cca4a0ee9,Ben benden geçtim de sorun sende,0,0,0,0,0,"I've been through it, and it's you."
tur_e5f95d3e352ba3d5b846c2b76c6a7997,"Fırat’ın Doğusunda “Kürt devleti” kurulacağına inanan YPG’liler bu fotoğrafa iyi baksın! Yıl 1980... Yer Oval Ofis... Ronald Reagan, “mücahit” Taliban üyelerini ağırlıyor. Sonra ne mi oldu? O Mücahitler “terörist” oldu! ABD için “dost” “ yoktur, kullandığı maşalar vardır...",1,1,0,0,0,Let the YPG take a good look at this photograph that believes that the Kurdish state will be established in the east of Fırat. The year is 1980... the Oval Office of the ground... Ronald Reagan hosting members of the Taliban.
tur_e1e96cf7775134f5f558d1c6a01c5b28,Hazine-Maliye bakanlığının #McKinsey ile anlaşma sebebi; bu çakallara meydanı bırakmamak! ve bu çakalların zihinlerini bulandırdığı yatırımcıların zihinlerini berraklaştırmak.. #McKinsey'e her hangi bir karar alma verme hakkı yetkisi verilmiyor.,1,0,0,0,0,"The reason for the Treasury-Mallike Ministry's agreement with #McKinsey is not to leave the square for these jackals, and to clear the minds of the investors whose minds these coyotes have clouded. #McKinsey is not allowed to make any decisions."
tur_0c832e0bd86b54fb57beb187811c121d,@USER @USER Bunun Atatürk ile Rte ile alakası yok bence. Bu insanlar din tüccarlarıdır. Bunların İslamdan haberleri yok.bunlar hadisci ve mezhepcıdır. Kafalarına göre hüküm verirler. Gerçeği öğrenmek isteyen Kuran Okusun mantıklı bir şekilde.,1,0,1,0,0,I don't think this has anything to do with Ataturk and Rte. These people are religious traders. They don't know about Islam. They're activists and sectarians. They judge by themselves. Let the Quran Read the Quran who wants to know the truth make sense.
tur_6881617e1822aa096d84495e56faf8c1,@USER @USER Adını bilmiyorum bir eğitimci olması gerek alevilerin yemeği yenmez dedi sürtük.,1,1,1,1,0,"I don't know the name of @USER. He's supposed to be an educator. He said flames don't eat food, bitch."
tur_5b37ab6206a7594955900ad0a5f330de,abicim adamın bna sürekli caz yapıp ama sürekli tvitrda kızlarla konusması yazısması o*** hesapları takip etmesi bombastiko degil mi,0,0,0,0,0,"Dude, isn't it bombastic that he's always jazzing and always talking to girls on TV?"
